,STOCK CODE,STOCK NAME_x,VALUE DATE,EVAL MID YIELD,EVAL MID PRICE,EVAL MID PRICE CHANGE,EVAL MID YIELD CHANGE,MODIFIED DURATION,CONVEXITY,COUPON FREQUENCY,NEXT COUPON RATE
1149,VE200277,WCT IMTN 3.770% 28.10.2021,2020-11-02,3.75,100.01899999999999,0.0,0.0,0.9590000000000001,1.395,2.0,3.77
473,VF170230,WESTPORTS IMTN 4.150% 07.08.2019,2019-08-01,3.2889999999999997,100.01299999999999,-0.002,-0.006,0.017,0.001,2.0,4.15
1779,VF170289,QSPS Green SRI Sukuk 4.860% 04.10.2019 - T2,2019-08-01,4.215,100.1,-0.002,0.0,0.17300000000000001,0.06,2.0,4.86
1769,VF170289,QSPS Green SRI Sukuk 4.860% 04.10.2019 - T2,2019-09-03,3.9530000000000003,100.069,-0.009000000000000001,-0.002,0.083,0.013999999999999999,2.0,4.86
1759,VF170289,QSPS Green SRI Sukuk 4.860% 04.10.2019 - T2,2019-10-01,3.8369999999999997,100.006,-0.003,-0.018000000000000002,0.006999999999999999,0.0,2.0,4.86
1198,VF170340,SCC IMTN 4.550% 24.10.2019,2019-08-01,3.7310000000000003,100.175,-0.003,0.0,0.22699999999999998,0.10300000000000001,2.0,4.55
1185,VF170340,SCC IMTN 4.550% 24.10.2019,2019-09-03,3.678,100.11200000000001,-0.008,-0.005,0.138,0.038,2.0,4.55
1172,VF170340,SCC IMTN 4.550% 24.10.2019,2019-10-01,3.637,100.052,-0.001,-0.01,0.062,0.008,2.0,4.55
1267,VF170373,PWSB IMTN 4.500% 20.11.2019 - Issue No. 5,2019-08-01,3.73,100.21799999999999,-0.002,-0.001,0.297,0.17600000000000002,2.0,4.5
1254,VF170373,PWSB IMTN 4.500% 20.11.2019 - Issue No. 5,2019-09-03,3.99,100.095,-0.003,-0.01,0.20800000000000002,0.086,2.0,4.5
1240,VF170373,PWSB IMTN 4.500% 20.11.2019 - Issue No. 5,2019-10-01,3.9589999999999996,100.06299999999999,0.0,-0.01,0.132,0.035,2.0,4.5
1241,VF170373,PWSB IMTN 4.500% 20.11.2019 - Issue No. 5,2019-11-01,3.972,100.021,-0.002,-0.001,0.048,0.005,2.0,4.5
1939,VF180038,SAJC IMTN 5.070% 24.01.2020 - Tranche 1,2019-08-01,4.002,100.499,-0.003,0.0,0.469,0.44,2.0,5.07
1929,VF180038,SAJC IMTN 5.070% 24.01.2020 - Tranche 1,2019-09-03,3.9760000000000004,100.40899999999999,-0.012,-0.001,0.382,0.292,2.0,5.07
1928,VF180038,SAJC IMTN 5.070% 24.01.2020 - Tranche 1,2019-10-01,3.878,100.355,0.0,-0.01,0.307,0.18899999999999997,2.0,5.07
1926,VF180038,SAJC IMTN 5.070% 24.01.2020 - Tranche 1,2019-11-01,3.8710000000000004,100.257,-0.003,-0.001,0.22399999999999998,0.1,2.0,5.07
1922,VF180038,SAJC IMTN 5.070% 24.01.2020 - Tranche 1,2019-12-02,3.8139999999999996,100.167,-0.009000000000000001,0.0,0.14,0.039,2.0,5.07
1903,VF180038,SAJC IMTN 5.070% 24.01.2020 - Tranche 1,2020-01-02,3.779,100.068,-0.006,-0.01,0.055999999999999994,0.006,2.0,5.07
1950,VF180049,SINAR KAMIRI IMTN 4.960% 30.01.2020,2019-08-01,4.466,100.238,-0.002,0.0,0.484,0.46799999999999997,2.0,4.96
1940,VF180049,SINAR KAMIRI IMTN 4.960% 30.01.2020,2019-09-03,4.42,100.206,-0.006,-0.001,0.397,0.315,2.0,4.96
1939,VF180049,SINAR KAMIRI IMTN 4.960% 30.01.2020,2019-10-01,4.316,100.196,0.002,-0.01,0.32299999999999995,0.20800000000000002,2.0,4.96
1937,VF180049,SINAR KAMIRI IMTN 4.960% 30.01.2020,2019-11-01,4.325,100.139,-0.002,-0.001,0.24,0.115,2.0,4.96
1933,VF180049,SINAR KAMIRI IMTN 4.960% 30.01.2020,2019-12-02,4.275,100.096,-0.005,-0.002,0.156,0.049,2.0,4.96
1914,VF180049,SINAR KAMIRI IMTN 4.960% 30.01.2020,2020-01-02,4.226,100.04700000000001,-0.003,-0.009000000000000001,0.07200000000000001,0.01,2.0,4.96
1971,VF180116,ASIANFIN IMTN 4.600% 21.10.2019,2019-08-01,3.5839999999999996,100.21799999999999,-0.002,-0.001,0.218,0.155,2.0,4.6
1961,VF180116,ASIANFIN IMTN 4.600% 21.10.2019,2019-09-03,3.452,100.146,-0.001,-0.07400000000000001,0.129,0.08,2.0,4.6
1960,VF180116,ASIANFIN IMTN 4.600% 21.10.2019,2019-10-01,3.403,100.06299999999999,-0.003,-0.01,0.054000000000000006,0.028999999999999998,2.0,4.6
1972,VF180124,ASIANFIN IMTN 4.450% 10.12.2019,2019-08-01,3.634,100.28399999999999,-0.002,0.0,0.353,0.297,2.0,4.45
1962,VF180124,ASIANFIN IMTN 4.450% 10.12.2019,2019-09-03,3.492,100.249,0.011000000000000001,-0.077,0.264,0.19899999999999998,2.0,4.45
1961,VF180124,ASIANFIN IMTN 4.450% 10.12.2019,2019-10-01,3.425,100.19,0.0,-0.011000000000000001,0.18899999999999997,0.128,2.0,4.45
1958,VF180124,ASIANFIN IMTN 4.450% 10.12.2019,2019-11-01,3.445,100.103,-0.003,-0.001,0.105,0.063,2.0,4.45
1954,VF180124,ASIANFIN IMTN 4.450% 10.12.2019,2019-12-02,3.404,100.022,-0.008,-0.012,0.022000000000000002,0.011000000000000001,2.0,4.45
1973,VF180130,ASIANFIN IMTN 4.560% 24.12.2019,2019-08-01,3.634,100.359,-0.002,0.0,0.39,0.344,2.0,4.56
1963,VF180130,ASIANFIN IMTN 4.560% 24.12.2019,2019-09-03,3.492,100.318,0.012,-0.077,0.302,0.239,2.0,4.56
1962,VF180130,ASIANFIN IMTN 4.560% 24.12.2019,2019-10-01,3.425,100.25299999999999,-0.001,-0.011000000000000001,0.226,0.162,2.0,4.56
1959,VF180130,ASIANFIN IMTN 4.560% 24.12.2019,2019-11-01,3.445,100.156,-0.003,-0.001,0.14300000000000002,0.091,2.0,4.56
1955,VF180130,ASIANFIN IMTN 4.560% 24.12.2019,2019-12-02,3.404,100.06700000000001,-0.008,-0.012,0.059000000000000004,0.033,2.0,4.56
1997,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2019-08-01,4.145,100.65799999999999,-0.003,0.0,0.71,0.858,2.0,5.07
1987,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2019-09-03,4.071000000000001,100.626,-0.009000000000000001,-0.002,0.622,0.6970000000000001,2.0,5.07
1986,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2019-10-01,3.95,100.62200000000001,0.003,-0.011000000000000001,0.547,0.573,2.0,5.07
1983,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2019-11-01,3.957,100.53,-0.002,-0.001,0.47700000000000004,0.455,2.0,5.07
1979,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2019-12-02,3.898,100.455,-0.01,-0.001,0.395,0.312,2.0,5.07
1958,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2020-01-02,3.847,100.37100000000001,-0.006999999999999999,0.0,0.313,0.195,2.0,5.07
1950,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2020-02-03,3.747,100.288,-0.01,-0.003,0.22699999999999998,0.10300000000000001,2.0,5.07
1951,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2020-03-02,3.5639999999999996,100.21799999999999,-0.01,-0.011000000000000001,0.151,0.046,2.0,5.07
1949,VF180177,UITM SOLAR IMTN 5.070% 27.04.2020,2020-04-01,3.571,100.09899999999999,-0.002,-0.028999999999999998,0.07,0.01,2.0,5.07
2039,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2019-08-01,3.983,101.041,-0.002,0.0,1.268,2.255,2.0,4.8
2029,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2019-09-03,3.9130000000000003,101.055,0.005,-0.012,1.179,1.996,2.0,4.8
2028,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2019-10-01,3.862,101.04899999999999,0.009000000000000001,-0.01,1.104,1.788,2.0,4.8
2025,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2019-11-01,3.889,100.947,-0.002,-0.001,1.021,1.57,2.0,4.8
2022,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2019-12-02,3.8819999999999997,100.887,-0.003,-0.001,0.9640000000000001,1.4080000000000001,2.0,4.8
1999,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-01-02,3.845,100.84200000000001,0.004,-0.011000000000000001,0.8809999999999999,1.214,2.0,4.8
1991,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-02-03,3.739,100.846,-0.008,-0.001,0.795,1.0290000000000001,2.0,4.8
1992,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-03-02,3.5239999999999996,100.925,0.008,-0.024,0.721,0.879,2.0,4.8
1991,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-04-01,3.534,100.818,0.017,-0.03,0.64,0.73,2.0,4.8
1983,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-05-04,3.375,100.79899999999999,-0.004,-0.019,0.552,0.581,2.0,4.8
1966,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-06-01,3.069,100.84299999999999,-0.016,-0.001,0.48700000000000004,0.475,2.0,4.8
1964,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-07-01,3.083,100.694,0.0,-0.011000000000000001,0.40700000000000003,0.332,2.0,4.8
1958,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-08-03,2.75,100.647,-0.021,-0.003,0.319,0.204,2.0,4.8
1932,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-09-01,2.6519999999999997,100.51,-0.019,-0.015,0.24100000000000002,0.11599999999999999,2.0,4.8
1926,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-10-01,2.6069999999999998,100.34299999999999,-0.006,-0.001,0.16,0.051,2.0,4.8
1918,VF180345,MASTEEL IMTN 4.800% 30.11.2020,2020-11-02,2.471,100.165,-0.018000000000000002,-0.006999999999999999,0.07200000000000001,0.011000000000000001,2.0,4.8
1200,VF180367,SCC IMTN 4.410% 18.12.2020,2019-08-01,3.9130000000000003,100.65700000000001,-0.002,0.0,1.3219999999999998,2.419,2.0,4.41
1187,VF180367,SCC IMTN 4.410% 18.12.2020,2019-09-03,3.786,100.773,0.004,-0.008,1.234,2.1519999999999997,2.0,4.41
1174,VF180367,SCC IMTN 4.410% 18.12.2020,2019-10-01,3.745,100.77600000000001,0.009000000000000001,-0.009000000000000001,1.159,1.936,2.0,4.41
1174,VF180367,SCC IMTN 4.410% 18.12.2020,2019-11-01,3.628,100.852,-0.002,0.0,1.0759999999999998,1.7109999999999999,2.0,4.41
1171,VF180367,SCC IMTN 4.410% 18.12.2020,2019-12-02,3.5639999999999996,100.85700000000001,-0.005,-0.001,0.993,1.4980000000000002,2.0,4.41
1154,VF180367,SCC IMTN 4.410% 18.12.2020,2020-01-02,3.528,100.823,0.006,-0.011000000000000001,0.932,1.331,2.0,4.41
1147,VF180367,SCC IMTN 4.410% 18.12.2020,2020-02-03,3.395,100.861,-0.006999999999999999,-0.001,0.846,1.137,2.0,4.41
1146,VF180367,SCC IMTN 4.410% 18.12.2020,2020-03-02,3.2510000000000003,100.898,0.005,-0.017,0.7709999999999999,0.9790000000000001,2.0,4.41
1142,VF180367,SCC IMTN 4.410% 18.12.2020,2020-04-01,3.21,100.834,0.019,-0.031,0.691,0.8220000000000001,2.0,4.41
1139,VF180367,SCC IMTN 4.410% 18.12.2020,2020-05-04,3.048,100.83,-0.002,-0.02,0.602,0.664,2.0,4.41
1128,VF180367,SCC IMTN 4.410% 18.12.2020,2020-06-01,2.699,100.919,-0.013000000000000001,-0.001,0.527,0.5429999999999999,2.0,4.41
1128,VF180367,SCC IMTN 4.410% 18.12.2020,2020-07-01,2.7110000000000003,100.777,-0.003,-0.005,0.45899999999999996,0.42100000000000004,2.0,4.41
1121,VF180367,SCC IMTN 4.410% 18.12.2020,2020-08-03,2.445,100.723,-0.021,-0.001,0.371,0.275,2.0,4.41
1104,VF180367,SCC IMTN 4.410% 18.12.2020,2020-09-01,2.376,100.589,-0.018000000000000002,-0.013000000000000001,0.292,0.171,2.0,4.41
1101,VF180367,SCC IMTN 4.410% 18.12.2020,2020-10-01,2.354,100.428,-0.005,-0.001,0.21100000000000002,0.08900000000000001,2.0,4.41
1092,VF180367,SCC IMTN 4.410% 18.12.2020,2020-11-02,2.185,100.272,-0.016,-0.012,0.124,0.031,2.0,4.41
1201,VF190061,SCC IMTN 4.345% 26.03.2021,2019-08-01,3.9560000000000004,100.611,-0.001,0.0,1.556,3.2510000000000003,2.0,4.345
1188,VF190061,SCC IMTN 4.345% 26.03.2021,2019-09-03,3.8160000000000003,100.791,0.008,-0.009000000000000001,1.4680000000000002,2.943,2.0,4.345
1175,VF190061,SCC IMTN 4.345% 26.03.2021,2019-10-01,3.7880000000000003,100.79700000000001,0.006999999999999999,-0.006,1.4280000000000002,2.763,2.0,4.345
1175,VF190061,SCC IMTN 4.345% 26.03.2021,2019-11-01,3.654,100.93299999999999,0.0,-0.001,1.345,2.495,2.0,4.345
1172,VF190061,SCC IMTN 4.345% 26.03.2021,2019-12-02,3.596,100.95,-0.005,-0.001,1.262,2.238,2.0,4.345
1155,VF190061,SCC IMTN 4.345% 26.03.2021,2020-01-02,3.568,100.92299999999999,0.006999999999999999,-0.009000000000000001,1.179,1.994,2.0,4.345
1148,VF190061,SCC IMTN 4.345% 26.03.2021,2020-02-03,3.435,101.008,-0.005,-0.002,1.094,1.758,2.0,4.345
1147,VF190061,SCC IMTN 4.345% 26.03.2021,2020-03-02,3.263,101.124,0.008,-0.015,1.0190000000000001,1.564,2.0,4.345
1143,VF190061,SCC IMTN 4.345% 26.03.2021,2020-04-01,3.272,101.03,0.027000000000000003,-0.031,0.9570000000000001,1.392,2.0,4.345
1140,VF190061,SCC IMTN 4.345% 26.03.2021,2020-05-04,3.077,101.10600000000001,0.004,-0.02,0.8690000000000001,1.189,2.0,4.345
1129,VF190061,SCC IMTN 4.345% 26.03.2021,2020-06-01,2.762,101.266,-0.011000000000000001,-0.002,0.795,1.0290000000000001,2.0,4.345
1129,VF190061,SCC IMTN 4.345% 26.03.2021,2020-07-01,2.764,101.13799999999999,-0.001,-0.004,0.7140000000000001,0.867,2.0,4.345
1122,VF190061,SCC IMTN 4.345% 26.03.2021,2020-08-03,2.481,101.181,-0.018000000000000002,-0.002,0.626,0.705,2.0,4.345
1105,VF190061,SCC IMTN 4.345% 26.03.2021,2020-09-01,2.415,101.074,-0.013999999999999999,-0.011000000000000001,0.547,0.575,2.0,4.345
1102,VF190061,SCC IMTN 4.345% 26.03.2021,2020-10-01,2.4290000000000003,100.92,-0.005,0.0,0.48100000000000004,0.462,2.0,4.345
1093,VF190061,SCC IMTN 4.345% 26.03.2021,2020-11-02,2.298,100.805,-0.012,-0.011000000000000001,0.395,0.312,2.0,4.345
1255,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2019-09-03,4.081,100.26,0.011000000000000001,-0.012,1.171,1.9569999999999999,2.0,4.3
1241,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2019-10-01,4.0569999999999995,100.26899999999999,0.009000000000000001,-0.009000000000000001,1.0959999999999999,1.751,2.0,4.3
1242,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2019-11-01,4.093999999999999,100.21,-0.001,0.0,1.012,1.534,2.0,4.3
1239,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2019-12-02,4.078,100.209,-0.001,-0.001,0.929,1.3319999999999999,2.0,4.3
1222,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-01-02,4.073,100.197,-0.001,0.0,0.846,1.143,2.0,4.3
1215,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-02-03,4.004,100.234,-0.001,-0.001,0.76,0.9640000000000001,2.0,4.3
1213,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-03-02,3.748,100.39200000000001,0.012,-0.024,0.7020000000000001,0.838,2.0,4.3
1209,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-04-01,3.7319999999999998,100.35600000000001,0.017,-0.03,0.621,0.6920000000000001,2.0,4.3
1206,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-05-04,3.565,100.395,0.003,-0.02,0.5329999999999999,0.547,2.0,4.3
1194,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-06-01,3.261,100.48200000000001,-0.008,-0.001,0.45799999999999996,0.43700000000000006,2.0,4.3
1194,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-07-01,3.273,100.395,0.001,-0.01,0.377,0.32899999999999996,2.0,4.3
1185,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-08-03,2.9360000000000004,100.406,-0.013000000000000001,-0.004,0.289,0.22699999999999998,2.0,4.3
1168,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-09-01,2.8339999999999996,100.32,-0.013000000000000001,-0.015,0.21600000000000003,0.153,2.0,4.3
1165,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-10-01,2.7910000000000004,100.206,-0.004,-0.001,0.135,0.085,2.0,4.3
1156,VF190166,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,2020-11-02,2.668,100.08,-0.013000000000000001,-0.01,0.049,0.026000000000000002,2.0,4.3
2092,VF190171,KAJV IMTN 5.15% 12.05.2021,2019-09-03,4.465,101.109,-0.006,-0.001,1.601,3.398,2.0,5.15
2092,VF190171,KAJV IMTN 5.15% 12.05.2021,2019-10-01,4.406000000000001,101.149,0.004,-0.004,1.527,3.128,2.0,5.15
2089,VF190171,KAJV IMTN 5.15% 12.05.2021,2019-11-01,4.406000000000001,101.089,-0.002,0.0,1.444,2.841,2.0,5.15
2086,VF190171,KAJV IMTN 5.15% 12.05.2021,2019-12-02,4.357,101.096,-0.006,0.0,1.3769999999999998,2.5980000000000003,2.0,5.15
2063,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-01-02,4.715,100.56,-0.003,0.0,1.291,2.327,2.0,5.15
2055,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-02-03,4.623,100.63600000000001,-0.001,-0.003,1.206,2.073,2.0,5.15
2058,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-03-02,4.422,100.831,0.01,-0.013999999999999999,1.1320000000000001,1.865,2.0,5.15
2056,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-04-01,4.571000000000001,100.616,0.032,-0.031,1.051,1.6469999999999998,2.0,5.15
2049,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-05-04,4.319,100.821,0.015,-0.023,0.9640000000000001,1.43,2.0,5.15
2035,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-06-01,4.02,101.035,-0.009000000000000001,0.0,0.914,1.29,2.0,5.15
2033,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-07-01,3.985,100.97399999999999,-0.01,0.009000000000000001,0.8340000000000001,1.11,2.0,5.15
2029,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-08-03,3.8369999999999997,100.984,-0.012,-0.003,0.746,0.9279999999999999,2.0,5.15
2002,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-09-01,3.755,100.94,-0.013000000000000001,-0.002,0.6679999999999999,0.78,2.0,5.15
1997,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-10-01,3.747,100.836,-0.003,0.0,0.5870000000000001,0.639,2.0,5.15
1989,VF190171,KAJV IMTN 5.15% 12.05.2021,2020-11-02,3.617,100.787,-0.01,-0.002,0.502,0.504,2.0,5.15
1040,VF190259,ACSB IMTN 5.450% 19.11.2021,2019-12-02,4.412,101.931,-0.006,-0.001,1.8459999999999999,4.393,2.0,5.45
1024,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-01-02,4.353,101.954,-0.004,-0.001,1.764,4.055,2.0,5.45
1018,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-02-03,4.25,102.042,0.006,-0.009000000000000001,1.679,3.722,2.0,5.45
1016,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-03-02,4.061,102.272,0.031,-0.025,1.605,3.445,2.0,5.45
1014,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-04-01,4.282,101.818,0.047,-0.031,1.5230000000000001,3.1460000000000004,2.0,5.45
1013,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-05-04,3.99,102.161,0.02,-0.023,1.4369999999999998,2.85,2.0,5.45
1006,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-06-01,3.8310000000000004,102.28299999999999,-0.01,-0.002,1.399,2.6719999999999997,2.0,5.45
1006,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-07-01,3.807,102.18700000000001,-0.013999999999999999,0.006999999999999999,1.318,2.414,2.0,5.45
999,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-08-03,3.5789999999999997,102.336,-0.017,-0.002,1.2309999999999999,2.15,2.0,5.45
980,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-09-01,3.4930000000000003,102.29799999999999,-0.017,-0.002,1.153,1.9269999999999998,2.0,5.45
978,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-10-01,3.477,102.164,-0.004,-0.001,1.073,1.7080000000000002,2.0,5.45
969,VF190259,ACSB IMTN 5.450% 19.11.2021,2020-11-02,3.4139999999999997,102.066,-0.015,-0.001,0.987,1.489,2.0,5.45
1038,VF190260,ACSB IMTN 5.300% 23.02.2021,2019-12-02,4.3260000000000005,101.15899999999999,-0.006999999999999999,-0.001,1.178,1.9809999999999999,2.0,5.3
1022,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-01-02,4.256,101.156,0.005,-0.01,1.0959999999999999,1.7519999999999998,2.0,5.3
1016,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-02-03,4.1610000000000005,101.166,-0.006999999999999999,-0.002,1.01,1.531,2.0,5.3
1015,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-03-02,3.9619999999999997,101.275,0.001,-0.011000000000000001,0.9359999999999999,1.351,2.0,5.3
1011,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-04-01,4.067,101.07799999999999,0.024,-0.031,0.855,1.165,2.0,5.3
1010,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-05-04,3.838,101.15700000000001,0.003,-0.022000000000000002,0.767,0.981,2.0,5.3
1005,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-06-01,3.636,101.195,-0.011000000000000001,-0.003,0.7120000000000001,0.858,2.0,5.3
1002,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-07-01,3.603,101.081,-0.01,0.009000000000000001,0.631,0.71,2.0,5.3
995,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-08-03,3.4160000000000004,101.03399999999999,-0.019,-0.002,0.5429999999999999,0.563,2.0,5.3
979,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-09-01,3.346,100.92200000000001,-0.02,-0.001,0.465,0.446,2.0,5.3
975,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-10-01,3.3489999999999998,100.765,-0.004,-0.001,0.384,0.33799999999999997,2.0,5.3
967,VF190260,ACSB IMTN 5.300% 23.02.2021,2020-11-02,3.2439999999999998,100.632,-0.015,-0.003,0.298,0.237,2.0,5.3
1041,VF190264,ACSB IMTN 5.450% 19.11.2021,2019-12-02,4.412,101.931,-0.006,-0.001,1.8459999999999999,4.393,2.0,5.45
1025,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-01-02,4.353,101.954,-0.004,-0.001,1.764,4.055,2.0,5.45
1019,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-02-03,4.25,102.042,0.006,-0.009000000000000001,1.679,3.722,2.0,5.45
1017,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-03-02,4.061,102.272,0.031,-0.025,1.605,3.445,2.0,5.45
1015,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-04-01,4.282,101.818,0.047,-0.031,1.5230000000000001,3.1460000000000004,2.0,5.45
1011,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-05-04,3.99,102.161,0.02,-0.023,1.4369999999999998,2.85,2.0,5.45
1007,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-06-01,3.8310000000000004,102.28299999999999,-0.01,-0.002,1.399,2.6719999999999997,2.0,5.45
1005,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-07-01,3.807,102.18700000000001,-0.013999999999999999,0.006999999999999999,1.318,2.414,2.0,5.45
997,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-08-03,3.5789999999999997,102.336,-0.017,-0.002,1.2309999999999999,2.15,2.0,5.45
982,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-09-01,3.4930000000000003,102.29799999999999,-0.017,-0.002,1.153,1.9269999999999998,2.0,5.45
977,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-10-01,3.477,102.164,-0.004,-0.001,1.073,1.7080000000000002,2.0,5.45
970,VF190264,ACSB IMTN 5.450% 19.11.2021,2020-11-02,3.4139999999999997,102.066,-0.015,-0.001,0.987,1.489,2.0,5.45
1037,VF190265,ACSB IMTN 5.300% 23.02.2021,2019-12-02,4.3260000000000005,101.15899999999999,-0.006999999999999999,-0.001,1.179,1.9809999999999999,2.0,5.3
1023,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-01-02,4.256,101.156,0.005,-0.01,1.0959999999999999,1.7530000000000001,2.0,5.3
1015,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-02-03,4.1610000000000005,101.166,-0.006999999999999999,-0.002,1.011,1.531,2.0,5.3
1014,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-03-02,3.9619999999999997,101.274,0.0,-0.011000000000000001,0.9359999999999999,1.351,2.0,5.3
1012,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-04-01,4.067,101.07799999999999,0.024,-0.031,0.855,1.166,2.0,5.3
1009,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-05-04,3.838,101.156,0.002,-0.021,0.768,0.981,2.0,5.3
1004,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-06-01,3.636,101.195,-0.011000000000000001,-0.003,0.7120000000000001,0.858,2.0,5.3
1003,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-07-01,3.603,101.081,-0.01,0.009000000000000001,0.631,0.71,2.0,5.3
996,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-08-03,3.4160000000000004,101.03399999999999,-0.019,-0.002,0.5429999999999999,0.563,2.0,5.3
978,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-09-01,3.346,100.921,-0.021,-0.001,0.465,0.447,2.0,5.3
976,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-10-01,3.3489999999999998,100.764,-0.005,-0.001,0.384,0.33799999999999997,2.0,5.3
966,VF190265,ACSB IMTN 5.300% 23.02.2021,2020-11-02,3.2439999999999998,100.631,-0.016,-0.003,0.298,0.237,2.0,5.3
2137,VF190354,SEP IMTN 4.350% 27.12.2021,2020-01-02,4.35,99.999,-0.001,0.0,1.88,4.52,2.0,4.35
2129,VF190354,SEP IMTN 4.350% 27.12.2021,2020-02-03,4.234,100.205,0.015,-0.009000000000000001,1.795,4.168,2.0,4.35
2132,VF190354,SEP IMTN 4.350% 27.12.2021,2020-03-02,3.9819999999999998,100.635,0.017,-0.011000000000000001,1.722,3.877,2.0,4.35
