,VALUE DATE,STOCK CODE,STOCK NAME,EVAL MID YIELD,EVAL MID PRICE,MODIFIED DURATION,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,REMAINING TENURE,OUTPUT PRICE,RATING TARGET,OPR level
3233,2019-10-01,UE190219,CIMB MTN 366D 12.6.2020 - Tranche No 7,3.5060000000000002,100.196,0.675,0.0,2.0,3.8,0,12,100.179,106.14524117827534,2.93
4719,2019-11-01,UE190219,CIMB MTN 366D 12.6.2020 - Tranche No 7,3.4960000000000004,100.179,0.591,0.0,2.0,3.8,0,12,100.17200000000001,106.14524117827534,2.92
6216,2019-12-01,UE190219,CIMB MTN 366D 12.6.2020 - Tranche No 7,3.466,100.17200000000001,0.508,0.0,2.0,3.8,0,6,100.156,106.14524117827534,2.99
7718,2020-01-01,UE190219,CIMB MTN 366D 12.6.2020 - Tranche No 7,3.4339999999999997,100.156,0.436,0.0,2.0,3.8,0,6,100.171,106.14524117827534,3.0
9259,2020-02-01,UE190219,CIMB MTN 366D 12.6.2020 - Tranche No 7,3.2939999999999996,100.171,0.35100000000000003,0.0,2.0,3.8,0,6,100.196,106.14524117827534,2.66
10787,2020-03-01,UE190219,CIMB MTN 366D 12.6.2020 - Tranche No 7,3.062,100.196,0.276,2.0,2.0,3.8,0,3,100.149,106.14524117827534,2.75
12306,2020-04-01,UE190219,CIMB MTN 366D 12.6.2020 - Tranche No 7,3.0,100.149,0.195,1.7,2.0,3.8,0,3,100.098,106.14524117827534,2.5
13833,2020-05-01,UE190219,CIMB MTN 366D 12.6.2020 - Tranche No 7,2.8289999999999997,100.098,0.105,1.7,2.0,3.8,0,3,100.03399999999999,106.14524117827534,2.5
264,2019-08-01,UE190221,MAYBANK MTN 366D 18.6.2020,3.5610000000000004,96.934,0.867,0.0,2.0244351614786864,5.196179139340511,0,12,97.415,104.7590071644044,3.0
1745,2019-09-01,UE190221,MAYBANK MTN 366D 18.6.2020,3.335,97.415,0.779,0.0,2.0244351614786864,5.196179139340511,0,12,97.586,104.7590071644044,3.0
3234,2019-10-01,UE190221,MAYBANK MTN 366D 18.6.2020,3.446,97.586,0.703,0.0,2.0244351614786864,5.196179139340511,0,12,97.869,104.7590071644044,2.93
4720,2019-11-01,UE190221,MAYBANK MTN 366D 18.6.2020,3.447,97.869,0.619,0.0,2.0244351614786864,5.196179139340511,0,12,98.19,104.7590071644044,2.92
6217,2019-12-01,UE190221,MAYBANK MTN 366D 18.6.2020,3.378,98.19,0.536,0.0,2.0244351614786864,5.196179139340511,0,6,98.5,104.7590071644044,2.99
7719,2020-01-01,UE190221,MAYBANK MTN 366D 18.6.2020,3.31,98.5,0.45299999999999996,0.0,2.0244351614786864,5.196179139340511,0,6,98.833,104.7590071644044,3.0
9260,2020-02-01,UE190221,MAYBANK MTN 366D 18.6.2020,3.175,98.833,0.36700000000000005,0.0,2.0244351614786864,5.196179139340511,0,6,99.148,104.7590071644044,2.66
10788,2020-03-01,UE190221,MAYBANK MTN 366D 18.6.2020,2.9130000000000003,99.148,0.292,0.0,2.0244351614786864,5.196179139340511,0,3,99.38,104.7590071644044,2.75
12307,2020-04-01,UE190221,MAYBANK MTN 366D 18.6.2020,2.9330000000000003,99.38,0.21100000000000002,0.0,2.0244351614786864,5.196179139340511,0,3,99.663,104.7590071644044,2.5
13834,2020-05-01,UE190221,MAYBANK MTN 366D 18.6.2020,2.753,99.663,0.122,0.0,2.0244351614786864,5.196179139340511,0,3,99.885,104.7590071644044,2.5
265,2019-08-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.614,100.24799999999999,0.877,0.0,2.0,4.9,0,12,100.28399999999999,106.41570576540745,3.0
1746,2019-09-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.535,100.28399999999999,0.789,0.0,2.0,4.9,0,12,100.289,106.41570576540745,3.0
3235,2019-10-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.4910000000000005,100.289,0.7140000000000001,0.0,2.0,4.9,0,12,100.241,106.41570576540745,2.93
4721,2019-11-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.515,100.241,0.631,0.0,2.0,4.9,0,12,100.227,106.41570576540745,2.92
6218,2019-12-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.488,100.227,0.5479999999999999,0.0,2.0,4.9,0,12,100.21799999999999,106.41570576540745,2.99
7720,2020-01-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.4430000000000005,100.21799999999999,0.479,0.0,2.0,4.9,0,6,100.20100000000001,106.41570576540745,3.0
9261,2020-02-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.37,100.20100000000001,0.39399999999999996,0.0,2.0,4.9,0,6,100.23200000000001,106.41570576540745,2.66
10789,2020-03-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.141,100.23200000000001,0.32,0.0,2.0,4.9,0,6,100.166,106.41570576540745,2.75
12308,2020-04-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,4.154,100.166,0.24,0.0,2.0,4.9,0,3,100.12700000000001,106.41570576540745,2.5
13835,2020-05-01,UE190225,GRSB MTN 4.90% 29.6.2020 - Issue No. 5,3.989,100.12700000000001,0.151,0.0,2.0,4.9,0,3,100.10600000000001,106.41570576540745,2.5
266,2019-08-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.499,99.993,0.93,0.0,2.0,4.5,0,12,100.07600000000001,104.7590071644044,3.0
1747,2019-09-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.397,100.07600000000001,0.8420000000000001,0.0,2.0,4.5,0,12,100.101,104.7590071644044,3.0
3236,2019-10-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.353,100.101,0.767,0.0,2.0,4.5,0,12,100.06200000000001,104.7590071644044,2.93
4722,2019-11-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.3919999999999995,100.06200000000001,0.684,0.0,2.0,4.5,0,12,100.025,104.7590071644044,2.92
6219,2019-12-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.44,100.025,0.6,0.0,2.0,4.5,0,12,100.04799999999999,104.7590071644044,2.99
7721,2020-01-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.393,100.04799999999999,0.517,0.0,2.0,4.5,0,6,100.07,104.7590071644044,3.0
9262,2020-02-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.3260000000000005,100.07,0.442,0.0,2.0,4.5,0,6,100.12899999999999,104.7590071644044,2.66
10790,2020-03-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.128,100.12899999999999,0.368,3.0,2.0,4.5,0,6,100.09100000000001,104.7590071644044,2.75
12309,2020-04-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),4.155,100.09100000000001,0.287,2.7,2.0,4.5,0,3,100.095,104.7590071644044,2.5
13836,2020-05-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),3.988,100.095,0.19899999999999998,2.7,2.0,4.5,0,3,100.09700000000001,104.7590071644044,2.5
15337,2020-06-01,UE190248,PREMIER AUTO ABSMTN (TRANCHE 1 CLASS A S1),3.682,100.09700000000001,0.124,2.3,2.0,4.5,0,3,100.03299999999999,104.7590071644044,2.0
1748,2019-09-01,UE190271,MAYBANK MTN 365D 13.8.2020,3.341,96.917,0.93,0.0,2.0244351614786864,5.196179139340511,0,12,97.073,104.7590071644044,3.0
3237,2019-10-01,UE190271,MAYBANK MTN 365D 13.8.2020,3.45,97.073,0.8540000000000001,0.0,2.0244351614786864,5.196179139340511,0,12,97.353,104.7590071644044,2.93
4723,2019-11-01,UE190271,MAYBANK MTN 365D 13.8.2020,3.4530000000000003,97.353,0.77,0.0,2.0244351614786864,5.196179139340511,0,12,97.68299999999999,104.7590071644044,2.92
6220,2019-12-01,UE190271,MAYBANK MTN 365D 13.8.2020,3.384,97.68299999999999,0.687,0.0,2.0244351614786864,5.196179139340511,0,12,98.00200000000001,104.7590071644044,2.99
7722,2020-01-01,UE190271,MAYBANK MTN 365D 13.8.2020,3.315,98.00200000000001,0.604,0.0,2.0244351614786864,5.196179139340511,0,12,98.346,104.7590071644044,3.0
9263,2020-02-01,UE190271,MAYBANK MTN 365D 13.8.2020,3.196,98.346,0.518,0.0,2.0244351614786864,5.196179139340511,0,6,98.70700000000001,104.7590071644044,2.66
10791,2020-03-01,UE190271,MAYBANK MTN 365D 13.8.2020,2.917,98.70700000000001,0.44299999999999995,0.0,2.0244351614786864,5.196179139340511,0,6,98.921,104.7590071644044,2.75
12310,2020-04-01,UE190271,MAYBANK MTN 365D 13.8.2020,2.977,98.921,0.36200000000000004,0.0,2.0244351614786864,5.196179139340511,0,6,99.23700000000001,104.7590071644044,2.5
13837,2020-05-01,UE190271,MAYBANK MTN 365D 13.8.2020,2.7889999999999997,99.23700000000001,0.273,0.0,2.0244351614786864,5.196179139340511,0,3,99.5,104.7590071644044,2.5
15338,2020-06-01,UE190271,MAYBANK MTN 365D 13.8.2020,2.52,99.5,0.198,0.0,2.0244351614786864,5.196179139340511,0,3,99.711,104.7590071644044,2.0
16829,2020-07-01,UE190271,MAYBANK MTN 365D 13.8.2020,2.468,99.711,0.11599999999999999,0.0,2.0244351614786864,5.196179139340511,0,3,99.941,104.7590071644044,2.0
4724,2019-11-01,UE190316,MAYBANK MTN 365D 08.10.2020,3.458,96.839,0.9209999999999999,0.0,2.0244351614786864,5.196179139340511,0,12,97.171,104.7590071644044,2.92
6221,2019-12-01,UE190316,MAYBANK MTN 365D 08.10.2020,3.397,97.171,0.838,0.0,2.0244351614786864,5.196179139340511,0,12,97.50200000000001,104.7590071644044,2.99
7723,2020-01-01,UE190316,MAYBANK MTN 365D 08.10.2020,3.325,97.50200000000001,0.755,0.0,2.0244351614786864,5.196179139340511,0,12,97.86200000000001,104.7590071644044,3.0
9264,2020-02-01,UE190316,MAYBANK MTN 365D 08.10.2020,3.2060000000000004,97.86200000000001,0.669,0.0,2.0244351614786864,5.196179139340511,0,12,98.26700000000001,104.7590071644044,2.66
10792,2020-03-01,UE190316,MAYBANK MTN 365D 08.10.2020,2.9219999999999997,98.26700000000001,0.594,0.0,2.0244351614786864,5.196179139340511,0,12,98.462,104.7590071644044,2.75
12311,2020-04-01,UE190316,MAYBANK MTN 365D 08.10.2020,2.9989999999999997,98.462,0.513,0.0,2.0244351614786864,5.196179139340511,0,6,98.804,104.7590071644044,2.5
13838,2020-05-01,UE190316,MAYBANK MTN 365D 08.10.2020,2.8169999999999997,98.804,0.424,0.0,2.0244351614786864,5.196179139340511,0,6,99.104,104.7590071644044,2.5
15339,2020-06-01,UE190316,MAYBANK MTN 365D 08.10.2020,2.5639999999999996,99.104,0.349,0.0,2.0244351614786864,5.196179139340511,0,6,99.323,104.7590071644044,2.0
16830,2020-07-01,UE190316,MAYBANK MTN 365D 08.10.2020,2.521,99.323,0.268,0.0,2.0244351614786864,5.196179139340511,0,3,99.60600000000001,104.7590071644044,2.0
18317,2020-08-01,UE190316,MAYBANK MTN 365D 08.10.2020,2.1959999999999997,99.60600000000001,0.179,0.0,2.0244351614786864,5.196179139340511,0,3,99.789,104.7590071644044,1.75
19804,2020-09-01,UE190316,MAYBANK MTN 365D 08.10.2020,2.09,99.789,0.1,0.0,2.0244351614786864,5.196179139340511,0,3,99.962,104.7590071644044,1.75
4725,2019-11-01,UE190343,MAYBANK MTN 365D 21.10.2020,3.4589999999999996,96.72,0.956,0.0,2.0244351614786864,5.196179139340511,0,12,97.054,104.7590071644044,2.92
6222,2019-12-01,UE190343,MAYBANK MTN 365D 21.10.2020,3.397,97.054,0.873,0.0,2.0244351614786864,5.196179139340511,0,12,97.38799999999999,104.7590071644044,2.99
7724,2020-01-01,UE190343,MAYBANK MTN 365D 21.10.2020,3.325,97.38799999999999,0.79,0.0,2.0244351614786864,5.196179139340511,0,12,97.751,104.7590071644044,3.0
9265,2020-02-01,UE190343,MAYBANK MTN 365D 21.10.2020,3.2060000000000004,97.751,0.7040000000000001,0.0,2.0244351614786864,5.196179139340511,0,12,98.165,104.7590071644044,2.66
10793,2020-03-01,UE190343,MAYBANK MTN 365D 21.10.2020,2.9219999999999997,98.165,0.629,0.0,2.0244351614786864,5.196179139340511,0,12,98.35799999999999,104.7590071644044,2.75
12312,2020-04-01,UE190343,MAYBANK MTN 365D 21.10.2020,2.9989999999999997,98.35799999999999,0.5479999999999999,0.0,2.0244351614786864,5.196179139340511,0,6,98.706,104.7590071644044,2.5
13839,2020-05-01,UE190343,MAYBANK MTN 365D 21.10.2020,2.8169999999999997,98.706,0.45899999999999996,0.0,2.0244351614786864,5.196179139340511,0,6,99.014,104.7590071644044,2.5
15340,2020-06-01,UE190343,MAYBANK MTN 365D 21.10.2020,2.5639999999999996,99.014,0.384,0.0,2.0244351614786864,5.196179139340511,0,6,99.234,104.7590071644044,2.0
16831,2020-07-01,UE190343,MAYBANK MTN 365D 21.10.2020,2.521,99.234,0.303,0.0,2.0244351614786864,5.196179139340511,0,3,99.529,104.7590071644044,2.0
18318,2020-08-01,UE190343,MAYBANK MTN 365D 21.10.2020,2.195,99.529,0.214,0.0,2.0244351614786864,5.196179139340511,0,3,99.71600000000001,104.7590071644044,1.75
19805,2020-09-01,UE190343,MAYBANK MTN 365D 21.10.2020,2.085,99.71600000000001,0.136,0.0,2.0244351614786864,5.196179139340511,0,3,99.891,104.7590071644044,1.75
6223,2019-12-01,UE190355,IESB MTN 367D 30.11.2020,3.8,100.04799999999999,0.9670000000000001,0.0,2.0,3.85,0,12,100.074,112.43938260869567,2.99
7725,2020-01-01,UE190355,IESB MTN 367D 30.11.2020,3.763,100.074,0.884,0.0,2.0,3.85,0,12,100.132,112.43938260869567,3.0
9266,2020-02-01,UE190355,IESB MTN 367D 30.11.2020,3.681,100.132,0.7979999999999999,0.0,2.0,3.85,0,12,100.35799999999999,112.43938260869567,2.66
10794,2020-03-01,UE190355,IESB MTN 367D 30.11.2020,3.3539999999999996,100.35799999999999,0.7240000000000001,0.0,2.0,3.85,0,12,100.26700000000001,112.43938260869567,2.75
12313,2020-04-01,UE190355,IESB MTN 367D 30.11.2020,3.4339999999999997,100.26700000000001,0.643,2.3,2.0,3.85,0,12,100.31,112.43938260869567,2.5
13840,2020-05-01,UE190355,IESB MTN 367D 30.11.2020,3.2960000000000003,100.31,0.5539999999999999,3.0,2.0,3.85,0,12,100.419,112.43938260869567,2.5
15341,2020-06-01,UE190355,IESB MTN 367D 30.11.2020,2.99,100.419,0.48700000000000004,2.3,2.0,3.85,0,6,100.34100000000001,112.43938260869567,2.0
16832,2020-07-01,UE190355,IESB MTN 367D 30.11.2020,3.003,100.34100000000001,0.40700000000000003,2.3,2.0,3.85,0,6,100.37100000000001,112.43938260869567,2.0
18319,2020-08-01,UE190355,IESB MTN 367D 30.11.2020,2.67,100.37100000000001,0.319,2.0,2.0,3.85,0,6,100.31200000000001,112.43938260869567,1.75
19806,2020-09-01,UE190355,IESB MTN 367D 30.11.2020,2.53,100.31200000000001,0.24100000000000002,2.0,2.0,3.85,0,3,100.213,112.43938260869567,1.75
21304,2020-10-01,UE190355,IESB MTN 367D 30.11.2020,2.485,100.213,0.16,2.0,2.0,3.85,0,3,100.10600000000001,112.43938260869567,1.75
7726,2020-01-01,UE190365,SPARROW MTN 366D 10.12.2020,4.341,100.006,0.907,0.0,2.0,4.35,0,12,100.07,112.43938260869567,3.0
9267,2020-02-01,UE190365,SPARROW MTN 366D 10.12.2020,4.2589999999999995,100.07,0.821,0.0,2.0,4.35,0,12,100.258,112.43938260869567,2.66
10795,2020-03-01,UE190365,SPARROW MTN 366D 10.12.2020,4.0,100.258,0.747,0.0,2.0,4.35,0,12,100.175,112.43938260869567,2.75
12314,2020-04-01,UE190365,SPARROW MTN 366D 10.12.2020,4.082,100.175,0.6659999999999999,0.0,2.0,4.35,0,12,100.249,112.43938260869567,2.5
13841,2020-05-01,UE190365,SPARROW MTN 366D 10.12.2020,3.92,100.249,0.578,0.0,2.0,4.35,0,12,100.37700000000001,112.43938260869567,2.5
15342,2020-06-01,UE190365,SPARROW MTN 366D 10.12.2020,3.614,100.37700000000001,0.504,0.0,2.0,4.35,0,6,100.311,112.43938260869567,2.0
16833,2020-07-01,UE190365,SPARROW MTN 366D 10.12.2020,3.627,100.311,0.435,0.0,2.0,4.35,0,6,100.359,112.43938260869567,2.0
18320,2020-08-01,UE190365,SPARROW MTN 366D 10.12.2020,3.298,100.359,0.348,0.0,2.0,4.35,0,6,100.301,112.43938260869567,1.75
19807,2020-09-01,UE190365,SPARROW MTN 366D 10.12.2020,3.2060000000000004,100.301,0.27,0.0,2.0,4.35,0,3,100.21700000000001,112.43938260869567,1.75
21305,2020-10-01,UE190365,SPARROW MTN 366D 10.12.2020,3.1630000000000003,100.21700000000001,0.18899999999999997,0.0,2.0,4.35,0,3,100.132,112.43938260869567,1.75
7727,2020-01-01,UE190366,SPARROW MTN 366D 10.12.2020,4.341,100.006,0.907,0.0,2.0,4.35,0,12,100.07,106.41570576540745,3.0
9268,2020-02-01,UE190366,SPARROW MTN 366D 10.12.2020,4.2589999999999995,100.07,0.821,0.0,2.0,4.35,0,12,100.258,106.41570576540745,2.66
10796,2020-03-01,UE190366,SPARROW MTN 366D 10.12.2020,4.0,100.258,0.747,0.0,2.0,4.35,0,12,100.175,106.41570576540745,2.75
12315,2020-04-01,UE190366,SPARROW MTN 366D 10.12.2020,4.082,100.175,0.6659999999999999,0.0,2.0,4.35,0,12,100.249,106.41570576540745,2.5
13842,2020-05-01,UE190366,SPARROW MTN 366D 10.12.2020,3.92,100.249,0.578,0.0,2.0,4.35,0,12,100.37700000000001,106.41570576540745,2.5
15343,2020-06-01,UE190366,SPARROW MTN 366D 10.12.2020,3.614,100.37700000000001,0.504,0.0,2.0,4.35,0,6,100.311,106.41570576540745,2.0
16834,2020-07-01,UE190366,SPARROW MTN 366D 10.12.2020,3.627,100.311,0.435,0.0,2.0,4.35,0,6,100.359,106.41570576540745,2.0
18321,2020-08-01,UE190366,SPARROW MTN 366D 10.12.2020,3.298,100.359,0.348,0.0,2.0,4.35,0,6,100.301,106.41570576540745,1.75
19808,2020-09-01,UE190366,SPARROW MTN 366D 10.12.2020,3.2060000000000004,100.301,0.27,0.0,2.0,4.35,0,3,100.21700000000001,106.41570576540745,1.75
21306,2020-10-01,UE190366,SPARROW MTN 366D 10.12.2020,3.1630000000000003,100.21700000000001,0.18899999999999997,0.0,2.0,4.35,0,3,100.132,106.41570576540745,1.75
7728,2020-01-01,UE190368,B LAND MTN 367D 17.12.2020,3.767,100.10799999999999,0.929,2.0,2.0,3.885,0,12,100.13600000000001,106.41570576540745,3.0
9269,2020-02-01,UE190368,B LAND MTN 367D 17.12.2020,3.72,100.13600000000001,0.843,2.3,2.0,3.885,0,12,100.325,106.41570576540745,2.66
10797,2020-03-01,UE190368,B LAND MTN 367D 17.12.2020,3.46,100.325,0.769,2.0,2.0,3.885,0,12,100.22200000000001,106.41570576540745,2.75
12316,2020-04-01,UE190368,B LAND MTN 367D 17.12.2020,3.56,100.22200000000001,0.688,2.0,2.0,3.885,0,12,100.294,106.41570576540745,2.5
13843,2020-05-01,UE190368,B LAND MTN 367D 17.12.2020,3.3960000000000004,100.294,0.599,1.7,2.0,3.885,0,12,100.42399999999999,106.41570576540745,2.5
15344,2020-06-01,UE190368,B LAND MTN 367D 17.12.2020,3.089,100.42399999999999,0.525,1.7,2.0,3.885,0,6,100.355,106.41570576540745,2.0
16835,2020-07-01,UE190368,B LAND MTN 367D 17.12.2020,3.1010000000000004,100.355,0.455,1.3,2.0,3.885,0,6,100.39299999999999,106.41570576540745,2.0
18322,2020-08-01,UE190368,B LAND MTN 367D 17.12.2020,2.8,100.39299999999999,0.36700000000000005,2.7,2.0,3.885,0,6,100.334,106.41570576540745,1.75
19809,2020-09-01,UE190368,B LAND MTN 367D 17.12.2020,2.7110000000000003,100.334,0.289,2.0,2.0,3.885,0,3,100.24600000000001,106.41570576540745,1.75
21307,2020-10-01,UE190368,B LAND MTN 367D 17.12.2020,2.673,100.24600000000001,0.20800000000000002,2.3,2.0,3.885,0,3,100.163,106.41570576540745,1.75
7729,2020-01-01,UE190369,B LAND MTN 367D 17.12.2020,3.417,100.04799999999999,0.932,0.0,2.0,3.47,0,12,100.08200000000001,112.43938260869567,3.0
9270,2020-02-01,UE190369,B LAND MTN 367D 17.12.2020,3.37,100.08200000000001,0.846,0.0,2.0,3.47,0,12,100.27600000000001,112.43938260869567,2.66
10798,2020-03-01,UE190369,B LAND MTN 367D 17.12.2020,3.11,100.27600000000001,0.7709999999999999,0.0,2.0,3.47,0,12,100.178,112.43938260869567,2.75
12317,2020-04-01,UE190369,B LAND MTN 367D 17.12.2020,3.21,100.178,0.69,0.0,2.0,3.47,0,12,100.256,112.43938260869567,2.5
13844,2020-05-01,UE190369,B LAND MTN 367D 17.12.2020,3.0460000000000003,100.256,0.602,0.0,2.0,3.47,0,12,100.39,112.43938260869567,2.5
15345,2020-06-01,UE190369,B LAND MTN 367D 17.12.2020,2.739,100.39,0.527,0.0,2.0,3.47,0,6,100.32600000000001,112.43938260869567,2.0
16836,2020-07-01,UE190369,B LAND MTN 367D 17.12.2020,2.7510000000000003,100.32600000000001,0.456,0.0,2.0,3.47,0,6,100.37200000000001,112.43938260869567,2.0
18323,2020-08-01,UE190369,B LAND MTN 367D 17.12.2020,2.449,100.37200000000001,0.368,0.0,2.0,3.47,0,6,100.31700000000001,112.43938260869567,1.75
19810,2020-09-01,UE190369,B LAND MTN 367D 17.12.2020,2.36,100.31700000000001,0.29,0.0,2.0,3.47,0,3,100.235,112.43938260869567,1.75
21308,2020-10-01,UE190369,B LAND MTN 367D 17.12.2020,2.322,100.235,0.209,0.0,2.0,3.47,0,3,100.15700000000001,112.43938260869567,1.75
7730,2020-01-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,4.1,99.999,0.9570000000000001,0.0,2.0,4.1,0,12,100.15,104.7590071644044,3.0
9271,2020-02-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,3.925,100.15,0.871,0.0,2.0,4.1,0,12,100.34200000000001,104.7590071644044,2.66
10799,2020-03-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,3.6689999999999996,100.34200000000001,0.797,0.0,2.0,4.1,0,12,100.24799999999999,104.7590071644044,2.75
12318,2020-04-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,3.7510000000000003,100.24799999999999,0.716,0.0,2.0,4.1,0,12,100.316,104.7590071644044,2.5
13845,2020-05-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,3.5980000000000003,100.316,0.628,2.3,2.0,4.1,0,12,100.45,104.7590071644044,2.5
15346,2020-06-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,3.2960000000000003,100.45,0.5529999999999999,2.0,2.0,4.1,0,6,100.384,104.7590071644044,2.0
16837,2020-07-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,3.306,100.384,0.484,2.0,2.0,4.1,0,6,100.40799999999999,104.7590071644044,2.0
18324,2020-08-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,3.0580000000000003,100.40799999999999,0.397,2.3,2.0,4.1,0,6,100.352,104.7590071644044,1.75
19811,2020-09-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,2.9730000000000003,100.352,0.319,2.0,2.0,4.1,0,6,100.266,104.7590071644044,1.75
21309,2020-10-01,UE190395,STARBRIGHT ABSMTN 367D 28.12.2020 - Tranche No. 1,2.951,100.266,0.23800000000000002,2.0,2.0,4.1,0,3,100.195,104.7590071644044,1.75
12319,2020-04-01,UE200069,MAYBANK MTN 365D 09.3.2021,3.065,99.71,0.9159999999999999,0.0,2.0,2.75,0,12,99.927,104.7590071644044,2.5
13846,2020-05-01,UE200069,MAYBANK MTN 365D 09.3.2021,2.8360000000000003,99.927,0.828,0.0,2.0,2.75,0,12,100.111,104.7590071644044,2.5
15347,2020-06-01,UE200069,MAYBANK MTN 365D 09.3.2021,2.6,100.111,0.753,0.0,2.0,2.75,0,12,100.12200000000001,104.7590071644044,2.0
16838,2020-07-01,UE200069,MAYBANK MTN 365D 09.3.2021,2.5669999999999997,100.12200000000001,0.672,0.0,2.0,2.75,0,12,100.285,104.7590071644044,2.0
18325,2020-08-01,UE200069,MAYBANK MTN 365D 09.3.2021,2.265,100.285,0.584,0.0,2.0,2.75,0,12,100.281,104.7590071644044,1.75
19812,2020-09-01,UE200069,MAYBANK MTN 365D 09.3.2021,2.2,100.281,0.505,0.0,2.0,2.75,0,6,100.26,104.7590071644044,1.75
21310,2020-10-01,UE200069,MAYBANK MTN 365D 09.3.2021,2.149,100.26,0.436,0.0,2.0,2.75,0,6,100.24700000000001,104.7590071644044,1.75
15348,2020-06-01,UE200106,GRSB MTN 3.60% 31.5.2021- Issue No. 6,3.6,100.0,0.968,0.0,2.0,3.6,0,12,100.012,106.41570576540745,2.0
16839,2020-07-01,UE200106,GRSB MTN 3.60% 31.5.2021- Issue No. 6,3.5839999999999996,100.012,0.888,0.0,2.0,3.6,0,12,100.285,106.41570576540745,2.0
18326,2020-08-01,UE200106,GRSB MTN 3.60% 31.5.2021- Issue No. 6,3.242,100.285,0.8,0.0,2.0,3.6,0,12,100.334,106.41570576540745,1.75
19813,2020-09-01,UE200106,GRSB MTN 3.60% 31.5.2021- Issue No. 6,3.137,100.334,0.722,0.0,2.0,3.6,0,12,100.304,106.41570576540745,1.75
21311,2020-10-01,UE200106,GRSB MTN 3.60% 31.5.2021- Issue No. 6,3.127,100.304,0.6409999999999999,0.0,2.0,3.6,0,12,100.335,106.41570576540745,1.75
16840,2020-07-01,UE200136,GRSB MTN 3.60% 30.6.2021 - Issue No. 7,3.6,100.0,0.971,0.0,2.0,3.6,0,12,100.304,106.41570576540745,2.0
18327,2020-08-01,UE200136,GRSB MTN 3.60% 30.6.2021 - Issue No. 7,3.255,100.304,0.884,0.0,2.0,3.6,0,12,100.365,106.41570576540745,1.75
19814,2020-09-01,UE200136,GRSB MTN 3.60% 30.6.2021 - Issue No. 7,3.1460000000000004,100.365,0.8059999999999999,0.0,2.0,3.6,0,12,100.335,106.41570576540745,1.75
21312,2020-10-01,UE200136,GRSB MTN 3.60% 30.6.2021 - Issue No. 7,3.137,100.335,0.725,0.0,2.0,3.6,0,12,100.37700000000001,106.41570576540745,1.75
267,2019-08-01,UF180003,SEGI ASTANA MTN 730D 08.1.2020,4.498,100.165,0.426,0.0,2.0,4.9,0,6,100.10799999999999,102.62696644295293,3.0
1749,2019-09-01,UF180003,SEGI ASTANA MTN 730D 08.1.2020,4.545,100.10799999999999,0.33899999999999997,0.0,2.0,4.9,0,6,100.086,102.62696644295293,3.0
